"Year";"Sex";"Age";"County";"PopJan1";"PopMidYear"
1990;"Nõ";25;"Jász-Nagykun-Szolnok megye";12433;12155,5
1990;"Nõ";25;"Bács-Kiskun megye";16093;15879,5
1990;"Nõ";25;"Békés megye";11582;11384,5
1990;"Nõ";25;"Csongrád megye";12503;12497
1990;"Nõ";30;"Budapest";68232;65589,5
1990;"Nõ";30;"Pest megye";34273;33265,5
1990;"Nõ";30;"Fejér megye";16595;16104,5
1990;"Nõ";30;"Komárom-Esztergom megye";12101;11708,5
1990;"Nõ";30;"Veszprém megye";14840;14416
1990;"Nõ";30;"Gyõr-Moson-Sopron megye";16217;15605,5
1990;"Nõ";30;"Vas megye";10335;9961,5
1990;"Nõ";30;"Zala megye";12055;11684,5
1990;"Nõ";30;"Baranya megye";16532;16073
1990;"Nõ";30;"Somogy megye";13111;12665
1990;"Nõ";30;"Tolna megye";9829;9519
1990;"Nõ";30;"Borsod-Abaúj-Zemplén megye";28533;27804,5
1990;"Nõ";30;"Heves megye";12441;12100
1990;"Nõ";30;"Nógrád megye";8382;8128,5
1990;"Nõ";30;"Hajdú-Bihar megye";21481;20836,5
1990;"Nõ";30;"Szabolcs-Szatmár-Bereg megye";22751;22170,5
1990;"Nõ";30;"Jász-Nagykun-Szolnok megye";15776;15275,5
1990;"Nõ";30;"Bács-Kiskun megye";20672;20022
1990;"Nõ";30;"Békés megye";15149;14628,5
1990;"Nõ";30;"Csongrád megye";16077;15520
1990;"Nõ";35;"Budapest";89395;89841
1990;"Nõ";35;"Pest megye";40410;40515
1990;"Nõ";35;"Fejér megye";17361;17581
1990;"Nõ";35;"Komárom-Esztergom megye";12964;13135,5
1990;"Nõ";35;"Veszprém megye";15396;15636,5
1990;"Nõ";35;"Gyõr-Moson-Sopron megye";17323;17601,5
1990;"Nõ";35;"Vas megye";11149;11393,5
1990;"Nõ";35;"Zala megye";12149;12403,5
1990;"Nõ";35;"Baranya megye";16591;16884
1990;"Nõ";35;"Somogy megye";14087;14237,5
1990;"Nõ";35;"Tolna megye";10312;10426
1990;"Nõ";35;"Borsod-Abaúj-Zemplén megye";29433;29619
1990;"Nõ";35;"Heves megye";13471;13582,5
1990;"Nõ";35;"Nógrád megye";8895;8943
1990;"Nõ";35;"Hajdú-Bihar megye";21682;21887,5
1990;"Nõ";35;"Szabolcs-Szatmár-Bereg megye";22178;22456,5
1990;"Nõ";35;"Jász-Nagykun-Szolnok megye";16713;16885,5
1990;"Nõ";35;"Bács-Kiskun megye";20951;21181,5
1990;"Nõ";35;"Békés megye";16032;16190,5
1990;"Nõ";35;"Csongrád megye";17750;17935,5
1990;"Nõ";40;"Budapest";81055;81351,5
1990;"Nõ";40;"Pest megye";34603;35364,5
1990;"Nõ";40;"Fejér megye";14061;14511
1990;"Nõ";40;"Komárom-Esztergom megye";10731;10991,5
1990;"Nõ";40;"Veszprém megye";12314;12626
1990;"Nõ";40;"Gyõr-Moson-Sopron megye";14548;14923,5
1990;"Nõ";40;"Vas megye";9228;9416,5
1990;"Nõ";40;"Zala megye";9928;10181,5
1990;"Nõ";40;"Baranya megye";14134;14478
1990;"Nõ";40;"Somogy megye";11772;12099
1990;"Nõ";40;"Tolna megye";8656;8905
1990;"Nõ";40;"Borsod-Abaúj-Zemplén megye";24300;24953
1990;"Nõ";40;"Heves megye";11220;11535,5
1990;"Nõ";40;"Nógrád megye";7547;7681
1990;"Nõ";40;"Hajdú-Bihar megye";17805;18408,5
1990;"Nõ";40;"Szabolcs-Szatmár-Bereg megye";17745;18374,5
1990;"Nõ";40;"Jász-Nagykun-Szolnok megye";13700;14103
1990;"Nõ";40;"Bács-Kiskun megye";18400;18789
1990;"Nõ";40;"Békés megye";13832;14263,5
1990;"Nõ";40;"Csongrád megye";15653;15961,5
1990;"Nõ";45;"Budapest";75518;76271,5
1990;"Nõ";45;"Pest megye";32733;32654
1990;"Nõ";45;"Fejér megye";13489;13288,5
1990;"Nõ";45;"Komárom-Esztergom megye";10781;10602,5
1990;"Nõ";45;"Veszprém megye";12206;12066
1990;"Nõ";45;"Gyõr-Moson-Sopron megye";13622;13546
1990;"Nõ";45;"Vas megye";8660;8621,5
1990;"Nõ";45;"Zala megye";9562;9440,5
1990;"Nõ";45;"Baranya megye";13885;13672
1990;"Nõ";45;"Somogy megye";11105;11014,5
1990;"Nõ";45;"Tolna megye";8021;7905,5
1990;"Nõ";45;"Borsod-Abaúj-Zemplén megye";24992;24579,5
1990;"Nõ";45;"Heves megye";11377;11236
1990;"Nõ";45;"Nógrád megye";7985;7898,5
1990;"Nõ";45;"Hajdú-Bihar megye";17080;16865
1990;"Nõ";45;"Szabolcs-Szatmár-Bereg megye";15925;15596,5
1990;"Nõ";45;"Jász-Nagykun-Szolnok megye";13970;13643,5
1990;"Nõ";45;"Bács-Kiskun megye";17843;17707
1990;"Nõ";45;"Békés megye";13231;12994,5
1990;"Nõ";45;"Csongrád megye";14825;14735
1990;"Nõ";50;"Budapest";60992;61598
1990;"Nõ";50;"Pest megye";28269;28603
1990;"Nõ";50;"Fejér megye";13040;13036
1990;"Nõ";50;"Komárom-Esztergom megye";10017;10102
1990;"Nõ";50;"Veszprém megye";11776;11800
1990;"Nõ";50;"Gyõr-Moson-Sopron megye";12421;12502
1990;"Nõ";50;"Vas megye";8026;8096,5
1990;"Nõ";50;"Zala megye";9459;9480
1990;"Nõ";50;"Baranya megye";13334;13354,5
1990;"Nõ";50;"Somogy megye";10915;10911,5
1990;"Nõ";50;"Tolna megye";7825;7854
1990;"Nõ";50;"Borsod-Abaúj-Zemplén megye";25095;25035
1990;"Nõ";50;"Heves megye";10995;11013
1990;"Nõ";50;"Nógrád megye";7659;7626,5
1990;"Nõ";50;"Hajdú-Bihar megye";16167;16239
1990;"Nõ";50;"Szabolcs-Szatmár-Bereg megye";16539;16524,5
1990;"Nõ";50;"Jász-Nagykun-Szolnok megye";13632;13689
1990;"Nõ";50;"Bács-Kiskun megye";17372;17324
1990;"Nõ";50;"Békés megye";13294;13206
1990;"Nõ";50;"Csongrád megye";13292;13456,5
1990;"Nõ";55;"Budapest";64157;63020,5
1990;"Nõ";55;"Pest megye";28891;28574,5
1990;"Nõ";55;"Fejér megye";13171;13185,5
1990;"Nõ";55;"Komárom-Esztergom megye";9803;9731
1990;"Nõ";55;"Veszprém megye";11616;11572,5
1990;"Nõ";55;"Gyõr-Moson-Sopron megye";12908;12700
1990;"Nõ";55;"Vas megye";8535;8354,5
1990;"Nõ";55;"Zala megye";10171;10009,5
1990;"Nõ";55;"Baranya megye";13578;13468,5
1990;"Nõ";55;"Somogy megye";11495;11342,5
1990;"Nõ";55;"Tolna megye";8110;8024
1990;"Nõ";55;"Borsod-Abaúj-Zemplén megye";24664;24484,5
1990;"Nõ";55;"Heves megye";11695;11543
1990;"Nõ";55;"Nógrád megye";7812;7738,5
1990;"Nõ";55;"Hajdú-Bihar megye";16356;16136,5
1990;"Nõ";55;"Szabolcs-Szatmár-Bereg megye";17265;17076
1990;"Nõ";55;"Jász-Nagykun-Szolnok megye";13861;13747,5
1990;"Nõ";55;"Bács-Kiskun megye";17167;17069,5
1990;"Nõ";55;"Békés megye";13204;13147
1990;"Nõ";55;"Csongrád megye";13164;12999,5
1990;"Nõ";60;"Budapest";69006;68259
1990;"Nõ";60;"Pest megye";27947;27946
1990;"Nõ";60;"Fejér megye";11911;12004,5
1990;"Nõ";60;"Komárom-Esztergom megye";9063;9063,5
1990;"Nõ";60;"Veszprém megye";11119;11070,5
1990;"Nõ";60;"Gyõr-Moson-Sopron megye";12850;12792
1990;"Nõ";60;"Vas megye";8639;8647
1990;"Nõ";60;"Zala megye";9944;9963
1990;"Nõ";60;"Baranya megye";13423;13369
1990;"Nõ";60;"Somogy megye";11565;11488
1990;"Nõ";60;"Tolna megye";8187;8140,5
1990;"Nõ";60;"Borsod-Abaúj-Zemplén megye";23066;23012
1990;"Nõ";60;"Heves megye";10916;10933,5
1990;"Nõ";60;"Nógrád megye";7237;7246
1990;"Nõ";60;"Hajdú-Bihar megye";15813;15841,5
1990;"Nõ";60;"Szabolcs-Szatmár-Bereg megye";16807;16691
1990;"Nõ";60;"Jász-Nagykun-Szolnok megye";13310;13258
1990;"Nõ";60;"Bács-Kiskun megye";17735;17635,5
1990;"Nõ";60;"Békés megye";13445;13324,5
1990;"Nõ";60;"Csongrád megye";14085;13920,5
1990;"Nõ";65;"Budapest";68313;68037,5
1990;"Nõ";65;"Pest megye";25972;25979,5
1990;"Nõ";65;"Fejér megye";10242;10300
1990;"Nõ";65;"Komárom-Esztergom megye";8361;8398,5
1990;"Nõ";65;"Veszprém megye";10110;10203,5
1990;"Nõ";65;"Gyõr-Moson-Sopron megye";12035;12084
1990;"Nõ";65;"Vas megye";8540;8544
1990;"Nõ";65;"Zala megye";9913;9845,5
1990;"Nõ";65;"Baranya megye";12368;12272,5
1990;"Nõ";65;"Somogy megye";10960;10908
1990;"Nõ";65;"Tolna megye";7767;7729
1990;"Nõ";65;"Borsod-Abaúj-Zemplén megye";21264;21344
1990;"Nõ";65;"Heves megye";10516;10485,5
1990;"Nõ";65;"Nógrád megye";7048;7007
1990;"Nõ";65;"Hajdú-Bihar megye";14703;14763
1990;"Nõ";65;"Szabolcs-Szatmár-Bereg megye";15720;15875
1990;"Nõ";65;"Jász-Nagykun-Szolnok megye";11995;12070
1990;"Nõ";65;"Bács-Kiskun megye";16600;16575,5
1990;"Nõ";65;"Békés megye";12848;12885,5
1990;"Nõ";65;"Csongrád megye";13210;13262
1990;"Nõ";70;"Budapest";40431;42378,5
1990;"Nõ";70;"Pest megye";13455;14374
1990;"Nõ";70;"Fejér megye";4908;5262
1990;"Nõ";70;"Komárom-Esztergom megye";4234;4496
1990;"Nõ";70;"Veszprém megye";4911;5266,5
1990;"Nõ";70;"Gyõr-Moson-Sopron megye";6154;6565,5
1990;"Nõ";70;"Vas megye";4365;4602
1990;"Nõ";70;"Zala megye";4854;5176
1990;"Nõ";70;"Baranya megye";5722;6274,5
1990;"Nõ";70;"Somogy megye";5644;6041
1990;"Nõ";70;"Tolna megye";3626;3954
1990;"Nõ";70;"Borsod-Abaúj-Zemplén megye";11265;11891,5
1990;"Nõ";70;"Heves megye";5760;6095,5
1990;"Nõ";70;"Nógrád megye";3697;3980,5
1990;"Nõ";70;"Hajdú-Bihar megye";7062;7557,5
1990;"Nõ";70;"Szabolcs-Szatmár-Bereg megye";7339;7805,5
1990;"Nõ";70;"Jász-Nagykun-Szolnok megye";6313;6686
1990;"Nõ";70;"Bács-Kiskun megye";8309;8903
1990;"Nõ";70;"Békés megye";6436;6893,5
1990;"Nõ";70;"Csongrád megye";6784;7153
1990;"Nõ";75;"Budapest";48544;47180
1990;"Nõ";75;"Pest megye";16539;15971,5
1990;"Nõ";75;"Fejér megye";6215;5995
1990;"Nõ";75;"Komárom-Esztergom megye";4653;4537
1990;"Nõ";75;"Veszprém megye";6003;5810,5
1990;"Nõ";75;"Gyõr-Moson-Sopron megye";7116;6917
1990;"Nõ";75;"Vas megye";5129;5012,5
1990;"Nõ";75;"Zala megye";6027;5834
1990;"Nõ";75;"Baranya megye";7213;6963
1990;"Nõ";75;"Somogy megye";6869;6604,5
1990;"Nõ";75;"Tolna megye";4812;4614
1990;"Nõ";75;"Borsod-Abaúj-Zemplén megye";12866;12417,5
1990;"Nõ";75;"Heves megye";7185;6978
1990;"Nõ";75;"Nógrád megye";4366;4174
1990;"Nõ";75;"Hajdú-Bihar megye";9310;8943
1990;"Nõ";75;"Szabolcs-Szatmár-Bereg megye";8665;8373
1990;"Nõ";75;"Jász-Nagykun-Szolnok megye";8343;8015,5
1990;"Nõ";75;"Bács-Kiskun megye";11081;10684,5
1990;"Nõ";75;"Békés megye";8961;8578
1990;"Nõ";75;"Csongrád megye";9612;9272,5
1990;"Nõ";80;"Budapest";28695;29409
1990;"Nõ";80;"Pest megye";9266;9493
1990;"Nõ";80;"Fejér megye";3566;3614,5
1990;"Nõ";80;"Komárom-Esztergom megye";2597;2614,5
1990;"Nõ";80;"Veszprém megye";3567;3601
1990;"Nõ";80;"Gyõr-Moson-Sopron megye";4129;4176,5
1990;"Nõ";80;"Vas megye";3183;3198
1990;"Nõ";80;"Zala megye";3623;3654
1990;"Nõ";80;"Baranya megye";4264;4290,5
1990;"Nõ";80;"Somogy megye";3833;3894,5
1990;"Nõ";80;"Tolna megye";2717;2758,5
1990;"Nõ";80;"Borsod-Abaúj-Zemplén megye";7110;7284,5
1990;"Nõ";80;"Heves megye";4116;4179
1990;"Nõ";80;"Nógrád megye";2489;2559
1990;"Nõ";80;"Hajdú-Bihar megye";5466;5620
1990;"Nõ";80;"Szabolcs-Szatmár-Bereg megye";4692;4765,5
1990;"Nõ";80;"Jász-Nagykun-Szolnok megye";4711;4816,5
1990;"Nõ";80;"Bács-Kiskun megye";6281;6395
1990;"Nõ";80;"Békés megye";4906;5000,5
1990;"Nõ";80;"Csongrád megye";5533;5647
1990;"Nõ";85;"Budapest";17058;17250
1990;"Nõ";85;"Pest megye";4934;4994
1990;"Nõ";85;"Fejér megye";1921;1940,5
1990;"Nõ";85;"Komárom-Esztergom megye";1289;1298,5
1990;"Nõ";85;"Veszprém megye";1932;1965
1990;"Nõ";85;"Gyõr-Moson-Sopron megye";2263;2269,5
1990;"Nõ";85;"Vas megye";1590;1618,5
1990;"Nõ";85;"Zala megye";1887;1892,5
1990;"Nõ";85;"Baranya megye";2184;2208,5
1990;"Nõ";85;"Somogy megye";1905;1927,5
1990;"Nõ";85;"Tolna megye";1368;1397
1990;"Nõ";85;"Borsod-Abaúj-Zemplén megye";3663;3749
1990;"Nõ";85;"Heves megye";2125;2161
1990;"Nõ";85;"Nógrád megye";1239;1257
1990;"Nõ";85;"Hajdú-Bihar megye";2808;2831,5
1990;"Nõ";85;"Szabolcs-Szatmár-Bereg megye";2408;2439
1990;"Nõ";85;"Jász-Nagykun-Szolnok megye";2646;2642,5
1990;"Nõ";85;"Bács-Kiskun megye";3445;3472,5
1990;"Nõ";85;"Békés megye";2715;2707
1990;"Nõ";85;"Csongrád megye";3071;3074,5
1991;"Férfi";0;"Budapest";49517;49775
1991;"Férfi";0;"Pest megye";29379;29548
1991;"Férfi";0;"Fejér megye";14196;14140
1991;"Férfi";0;"Komárom-Esztergom megye";9935;9884,5
1991;"Férfi";0;"Veszprém megye";12291;12261,5
1991;"Férfi";0;"Gyõr-Moson-Sopron megye";12624;12600
1991;"Férfi";0;"Vas megye";8217;8187,5
1991;"Férfi";0;"Zala megye";9124;9114
1991;"Férfi";0;"Baranya megye";12620;12674,5
1991;"Férfi";0;"Somogy megye";10184;10173,5
1991;"Férfi";0;"Tolna megye";7963;7872
1991;"Férfi";0;"Borsod-Abaúj-Zemplén megye";26245;26192
1991;"Férfi";0;"Heves megye";9639;9612
1991;"Férfi";0;"Nógrád megye";6697;6702
1991;"Férfi";0;"Hajdú-Bihar megye";18777;18945,5
1991;"Férfi";0;"Szabolcs-Szatmár-Bereg megye";21008;20834,5
1991;"Férfi";0;"Jász-Nagykun-Szolnok megye";13666;13651,5
1991;"Férfi";0;"Bács-Kiskun megye";17090;17186
1991;"Férfi";0;"Békés megye";12276;12220,5
1991;"Férfi";0;"Csongrád megye";12760;12828
1991;"Férfi";5;"Budapest";52756;52059,5
1991;"Férfi";5;"Pest megye";30587;30308
1991;"Férfi";5;"Fejér megye";14472;14354
1991;"Férfi";5;"Komárom-Esztergom megye";10250;10218
1991;"Férfi";5;"Veszprém megye";13218;13012,5
1991;"Férfi";5;"Gyõr-Moson-Sopron megye";13714;13505,5
1991;"Férfi";5;"Vas megye";8598;8455,5
1991;"Férfi";5;"Zala megye";9887;9726,5
1991;"Férfi";5;"Baranya megye";12847;12698
1991;"Férfi";5;"Somogy megye";10757;10609
1991;"Férfi";5;"Tolna megye";8496;8453,5
1991;"Férfi";5;"Borsod-Abaúj-Zemplén megye";26298;26139,5
1991;"Férfi";5;"Heves megye";10218;10069
1991;"Férfi";5;"Nógrád megye";7099;6957,5
1991;"Férfi";5;"Hajdú-Bihar megye";18824;18617
1991;"Férfi";5;"Szabolcs-Szatmár-Bereg megye";21799;21589
1991;"Férfi";5;"Jász-Nagykun-Szolnok megye";14018;13796
1991;"Férfi";5;"Bács-Kiskun megye";16912;16791,5
1991;"Férfi";5;"Békés megye";12748;12638
1991;"Férfi";5;"Csongrád megye";12877;12767,5
1991;"Férfi";10;"Budapest";72551;70298
1991;"Férfi";10;"Pest megye";39374;38236,5
1991;"Férfi";10;"Fejér megye";18449;17924
1991;"Férfi";10;"Komárom-Esztergom megye";12936;12567
1991;"Férfi";10;"Veszprém megye";16374;16018
1991;"Férfi";10;"Gyõr-Moson-Sopron megye";18133;17654
1991;"Férfi";10;"Vas megye";11151;10914
1991;"Férfi";10;"Zala megye";12326;12039
1991;"Férfi";10;"Baranya megye";16244;15872
1991;"Férfi";10;"Somogy megye";13567;13208,5
1991;"Férfi";10;"Tolna megye";10117;9931
1991;"Férfi";10;"Borsod-Abaúj-Zemplén megye";31542;30894
1991;"Férfi";10;"Heves megye";12829;12514,5
1991;"Férfi";10;"Nógrád megye";8815;8598,5
1991;"Férfi";10;"Hajdú-Bihar megye";23165;22654
1991;"Férfi";10;"Szabolcs-Szatmár-Bereg megye";25333;24828,5
1991;"Férfi";10;"Jász-Nagykun-Szolnok megye";17819;17430,5
1991;"Férfi";10;"Bács-Kiskun megye";21620;21081
1991;"Férfi";10;"Békés megye";16019;15537,5
1991;"Férfi";10;"Csongrád megye";16755;16284
1991;"Férfi";15;"Budapest";75997;78257
1991;"Férfi";15;"Pest megye";39642;40788,5
1991;"Férfi";15;"Fejér megye";18210;18657,5
1991;"Férfi";15;"Komárom-Esztergom megye";13231;13443,5
1991;"Férfi";15;"Veszprém megye";15255;15671
1991;"Férfi";15;"Gyõr-Moson-Sopron megye";18782;19108,5
1991;"Férfi";15;"Vas megye";11505;11545
1991;"Férfi";15;"Zala megye";11728;12019
1991;"Férfi";15;"Baranya megye";17051;17314,5
1991;"Férfi";15;"Somogy megye";13256;13587
1991;"Férfi";15;"Tolna megye";9804;10069,5
1991;"Férfi";15;"Borsod-Abaúj-Zemplén megye";30501;30998,5
1991;"Férfi";15;"Heves megye";13101;13304,5
1991;"Férfi";15;"Nógrád megye";8572;8694
1991;"Férfi";15;"Hajdú-Bihar megye";23769;24124,5
1991;"Férfi";15;"Szabolcs-Szatmár-Bereg megye";24291;24642,5
1991;"Férfi";15;"Jász-Nagykun-Szolnok megye";17038;17471,5
1991;"Férfi";15;"Bács-Kiskun megye";21362;21805,5
1991;"Férfi";15;"Békés megye";15860;16193,5
1991;"Férfi";15;"Csongrád megye";17968;18433
1991;"Férfi";20;"Budapest";73818;74311,5
1991;"Férfi";20;"Pest megye";34286;34623,5
1991;"Férfi";20;"Fejér megye";14963;15123
1991;"Férfi";20;"Komárom-Esztergom megye";10609;10758,5
1991;"Férfi";20;"Veszprém megye";13264;13270,5
1991;"Férfi";20;"Gyõr-Moson-Sopron megye";15029;15358,5
1991;"Férfi";20;"Vas megye";9266;9445,5
1991;"Férfi";20;"Zala megye";9783;9897
1991;"Férfi";20;"Baranya megye";14998;15154
1991;"Férfi";20;"Somogy megye";10734;10855,5
1991;"Férfi";20;"Tolna megye";8040;8107
1991;"Férfi";20;"Borsod-Abaúj-Zemplén megye";26120;26153,5
1991;"Férfi";20;"Heves megye";10314;10549
1991;"Férfi";20;"Nógrád megye";7315;7389,5
1991;"Férfi";20;"Hajdú-Bihar megye";19890;20107,5
1991;"Férfi";20;"Szabolcs-Szatmár-Bereg megye";19402;19610
1991;"Férfi";20;"Jász-Nagykun-Szolnok megye";13436;13602,5
1991;"Férfi";20;"Bács-Kiskun megye";17851;18038,5
1991;"Férfi";20;"Békés megye";12851;12967,5
1991;"Férfi";20;"Csongrád megye";15345;15551,5
1991;"Férfi";25;"Budapest";57104;58099
1991;"Férfi";25;"Pest megye";28341;28583
1991;"Férfi";25;"Fejér megye";13384;13289
1991;"Férfi";25;"Komárom-Esztergom megye";10180;10113,5
1991;"Férfi";25;"Veszprém megye";12346;12320
1991;"Férfi";25;"Gyõr-Moson-Sopron megye";12538;12518
1991;"Férfi";25;"Vas megye";8343;8364
1991;"Férfi";25;"Zala megye";9071;8973
1991;"Férfi";25;"Baranya megye";12894;12802
1991;"Férfi";25;"Somogy megye";10071;10029
1991;"Férfi";25;"Tolna megye";7399;7387,5
1991;"Férfi";25;"Borsod-Abaúj-Zemplén megye";23400;23309,5
1991;"Férfi";25;"Heves megye";9430;9332,5
1991;"Férfi";25;"Nógrád megye";6624;6562,5
1991;"Férfi";25;"Hajdú-Bihar megye";17394;17330,5
1991;"Férfi";25;"Szabolcs-Szatmár-Bereg megye";17869;17658
1991;"Férfi";25;"Jász-Nagykun-Szolnok megye";12068;12033,5
1991;"Férfi";25;"Bács-Kiskun megye";16109;16096
1991;"Férfi";25;"Békés megye";11520;11491
1991;"Férfi";25;"Csongrád megye";12511;12641,5
1991;"Férfi";30;"Budapest";61269;59719,5
1991;"Férfi";30;"Pest megye";32902;32104
1991;"Férfi";30;"Fejér megye";16227;15800,5
1991;"Férfi";30;"Komárom-Esztergom megye";11794;11447
1991;"Férfi";30;"Veszprém megye";14604;14191,5
1991;"Férfi";30;"Gyõr-Moson-Sopron megye";15061;14647,5
1991;"Férfi";30;"Vas megye";9829;9528,5
1991;"Férfi";30;"Zala megye";11580;11169,5
1991;"Férfi";30;"Baranya megye";16124;15728,5
1991;"Férfi";30;"Somogy megye";12661;12230,5
1991;"Férfi";30;"Tolna megye";9300;8934
1991;"Férfi";30;"Borsod-Abaúj-Zemplén megye";27626;26775
1991;"Férfi";30;"Heves megye";11497;11153
1991;"Férfi";30;"Nógrád megye";7946;7759
1991;"Férfi";30;"Hajdú-Bihar megye";20221;19702
1991;"Férfi";30;"Szabolcs-Szatmár-Bereg megye";21758;21184
1991;"Férfi";30;"Jász-Nagykun-Szolnok megye";14708;14180,5
1991;"Férfi";30;"Bács-Kiskun megye";19708;19074
1991;"Férfi";30;"Békés megye";14319;13700,5
1991;"Férfi";30;"Csongrád megye";14697;14169,5
1991;"Férfi";35;"Budapest";84191;83420,5
1991;"Férfi";35;"Pest megye";41178;41008
1991;"Férfi";35;"Fejér megye";18950;19091,5
1991;"Férfi";35;"Komárom-Esztergom megye";13581;13743,5
1991;"Férfi";35;"Veszprém megye";16556;16649,5
1991;"Férfi";35;"Gyõr-Moson-Sopron megye";18092;18101,5
1991;"Férfi";35;"Vas megye";11875;11891
1991;"Férfi";35;"Zala megye";12892;13010
1991;"Férfi";35;"Baranya megye";17255;17498
1991;"Férfi";35;"Somogy megye";14545;14673,5
1991;"Férfi";35;"Tolna megye";10680;10752
1991;"Férfi";35;"Borsod-Abaúj-Zemplén megye";29851;30136,5
1991;"Férfi";35;"Heves megye";13380;13514
1991;"Férfi";35;"Nógrád megye";9215;9218
1991;"Férfi";35;"Hajdú-Bihar megye";22015;22314
1991;"Férfi";35;"Szabolcs-Szatmár-Bereg megye";23280;23500
1991;"Férfi";35;"Jász-Nagykun-Szolnok megye";17344;17543,5
1991;"Férfi";35;"Bács-Kiskun megye";21781;22042,5
1991;"Férfi";35;"Békés megye";16703;16918
1991;"Férfi";35;"Csongrád megye";17528;17697
1991;"Férfi";40;"Budapest";73636;73660
1991;"Férfi";40;"Pest megye";37307;37930,5
1991;"Férfi";40;"Fejér megye";15396;15794
1991;"Férfi";40;"Komárom-Esztergom megye";11587;11803
1991;"Férfi";40;"Veszprém megye";13644;13951,5
1991;"Férfi";40;"Gyõr-Moson-Sopron megye";15631;16001,5
1991;"Férfi";40;"Vas megye";10450;10661,5
1991;"Férfi";40;"Zala megye";10745;11010,5
1991;"Férfi";40;"Baranya megye";14299;14594
1991;"Férfi";40;"Somogy megye";12453;12731
1991;"Férfi";40;"Tolna megye";9268;9445,5
1991;"Férfi";40;"Borsod-Abaúj-Zemplén megye";24999;25593
1991;"Férfi";40;"Heves megye";11692;11862
1991;"Férfi";40;"Nógrád megye";7775;7927
1991;"Férfi";40;"Hajdú-Bihar megye";18660;19025
1991;"Férfi";40;"Szabolcs-Szatmár-Bereg megye";19388;19938,5
1991;"Férfi";40;"Jász-Nagykun-Szolnok megye";14719;15022
1991;"Férfi";40;"Bács-Kiskun megye";19379;19633,5
1991;"Férfi";40;"Békés megye";14730;14973,5
1991;"Férfi";40;"Csongrád megye";15560;15718,5
1991;"Férfi";45;"Budapest";69584;69927,5
1991;"Férfi";45;"Pest megye";32622;32627
1991;"Férfi";45;"Fejér megye";12753;12650,5
1991;"Férfi";45;"Komárom-Esztergom megye";10424;10280
1991;"Férfi";45;"Veszprém megye";11912;11826,5
1991;"Férfi";45;"Gyõr-Moson-Sopron megye";13635;13701
1991;"Férfi";45;"Vas megye";8578;8649,5
1991;"Férfi";45;"Zala megye";9006;8987,5
1991;"Férfi";45;"Baranya megye";12462;12341,5
1991;"Férfi";45;"Somogy megye";10325;10269
1991;"Férfi";45;"Tolna megye";7634;7644
1991;"Férfi";45;"Borsod-Abaúj-Zemplén megye";22096;21730
1991;"Férfi";45;"Heves megye";10312;10293
1991;"Férfi";45;"Nógrád megye";7315;7189,5
1991;"Férfi";45;"Hajdú-Bihar megye";15503;15547
1991;"Férfi";45;"Szabolcs-Szatmár-Bereg megye";14181;14295
1991;"Férfi";45;"Jász-Nagykun-Szolnok megye";12862;12756,5
1991;"Férfi";45;"Bács-Kiskun megye";16915;16980
1991;"Férfi";45;"Békés megye";12433;12394,5
1991;"Férfi";45;"Csongrád megye";13927;13929
1991;"Férfi";50;"Budapest";52830;53880
1991;"Férfi";50;"Pest megye";26513;26893
1991;"Férfi";50;"Fejér megye";11284;11412,5
1991;"Férfi";50;"Komárom-Esztergom megye";9435;9493,5
1991;"Férfi";50;"Veszprém megye";10456;10593,5
1991;"Férfi";50;"Gyõr-Moson-Sopron megye";11036;11229,5
1991;"Férfi";50;"Vas megye";7319;7429,5
1991;"Férfi";50;"Zala megye";7866;7921,5
1991;"Férfi";50;"Baranya megye";12107;12105,5
1991;"Férfi";50;"Somogy megye";9134;9250
1991;"Férfi";50;"Tolna megye";6938;6915
1991;"Férfi";50;"Borsod-Abaúj-Zemplén megye";21450;21315,5
1991;"Férfi";50;"Heves megye";9267;9238,5
1991;"Férfi";50;"Nógrád megye";6826;6850
1991;"Férfi";50;"Hajdú-Bihar megye";14062;14104,5
1991;"Férfi";50;"Szabolcs-Szatmár-Bereg megye";13762;13614
1991;"Férfi";50;"Jász-Nagykun-Szolnok megye";12190;12172
1991;"Férfi";50;"Bács-Kiskun megye";14846;14789
1991;"Férfi";50;"Békés megye";11390;11407,5
1991;"Férfi";50;"Csongrád megye";12068;12200
1991;"Férfi";55;"Budapest";49885;48874
1991;"Férfi";55;"Pest megye";24339;24089
1991;"Férfi";55;"Fejér megye";11464;11269
1991;"Férfi";55;"Komárom-Esztergom megye";8705;8623
1991;"Férfi";55;"Veszprém megye";10132;9994
1991;"Férfi";55;"Gyõr-Moson-Sopron megye";10651;10429,5
1991;"Férfi";55;"Vas megye";6973;6818,5
1991;"Férfi";55;"Zala megye";8059;7915,5
1991;"Férfi";55;"Baranya megye";11733;11588
1991;"Férfi";55;"Somogy megye";9319;9101,5
1991;"Férfi";55;"Tolna megye";6772;6703
1991;"Férfi";55;"Borsod-Abaúj-Zemplén megye";21067;20997
1991;"Férfi";55;"Heves megye";9791;9596
1991;"Férfi";55;"Nógrád megye";6684;6661
1991;"Férfi";55;"Hajdú-Bihar megye";13449;13298
